"x"
"1" "chr12-77507527-77508282"
"2" "chr1-69469448-69469807"
"3" "chr1-165767506-165767988"
"4" "chr13-6109005-6109951"
"5" "chr3-142743996-142746532"
"6" "chr6-149243266-149243678"
"7" "chr11-108906434-108907516"
"8" "chr7-84251954-84252374"
"9" "chr11-43610029-43611097"
"10" "chr2-129245459-129248512"
"11" "chr13-66956571-66956848"
"12" "chr2-105215732-105216538"
"13" "chr1-152024465-152025697"
"14" "chr16-20063265-20063964"
"15" "chr8-5073679-5074102"
"16" "chr13-6255219-6256615"
"17" "chr8-116111873-116112472"
"18" "chr18-5202802-5203437"
"19" "chr6-146759157-146759433"
"20" "chr11-66968426-66969175"
"21" "chr2-122260386-122262245"
"22" "chr10-17427271-17427753"
"23" "chr1-184274618-184277520"
"24" "chr1-168737258-168738158"
"25" "chr15-95858806-95859713"
"26" "chr5-32262590-32262872"
"27" "chr15-78233993-78235353"
"28" "chr8-116066889-116068309"
"29" "chr13-115606364-115606900"
"30" "chr9-100984773-100985572"
"31" "chr8-119488097-119489277"
"32" "chr13-105312583-105313460"
"33" "chr9-66942477-66943127"
"34" "chr3-133555272-133555905"
"35" "chr9-124438864-124441075"
"36" "chr2-103810409-103810779"
"37" "chr6-109001349-109002590"
"38" "chr9-3327910-3328719"
"39" "chrX-93862333-93863019"
"40" "chr10-79543249-79545140"
"41" "chr7-82785205-82786191"
"42" "chr17-63340362-63341681"
"43" "chr3-135341040-135341545"
"44" "chr1-121284024-121284696"
"45" "chr10-88949861-88950588"
"46" "chr15-3222486-3223247"
"47" "chr4-55288269-55288551"
"48" "chr8-76618766-76619072"
"49" "chr5-52613475-52614108"
"50" "chr2-151580550-151581474"
"51" "chr8-115441444-115441599"
"52" "chr10-122693599-122694184"
"53" "chr6-78374177-78375293"
"54" "chr2-152108694-152109893"
"55" "chr3-119701129-119702445"
"56" "chr9-80086547-80086960"
"57" "chr12-102564506-102565681"
"58" "chr11-60387696-60388611"
"59" "chr11-7474045-7474602"
"60" "chr3-30847280-30847982"
"61" "chr10-95689725-95690238"
"62" "chr3-22010395-22010796"
"63" "chr12-32307178-32308055"
"64" "chr3-148798140-148798669"
"65" "chr2-133738592-133739830"
"66" "chr13-5366982-5367774"
"67" "chr13-12456457-12457228"
"68" "chr3-116846090-116846540"
"69" "chr1-21072772-21073470"
"70" "chr14-10568942-10569626"
"71" "chr12-5736010-5736461"
"72" "chr2-108156189-108156546"
"73" "chr13-112486172-112486895"
"74" "chr7-121003782-121004517"
"75" "chr6-135347554-135348051"
"76" "chr1-121462372-121464580"
"77" "chr6-149457190-149457785"
"78" "chr3-30165370-30166954"
"79" "chr15-58397069-58397657"
"80" "chr15-37200953-37201417"
"81" "chr1-183047038-183049279"
"82" "chr3-69869667-69870221"
"83" "chr18-10255281-10255827"
"84" "chr7-119959471-119960033"
"85" "chr12-17551155-17551955"
"86" "chr11-113512131-113512615"
"87" "chr17-24950704-24951073"
"88" "chr10-115035670-115036178"
"89" "chr1-177708451-177709225"
"90" "chr11-117944507-117944815"
"91" "chr2-62419870-62420622"
"92" "chr5-111633372-111633890"
"93" "chr4-34498412-34499596"
"94" "chr3-145750252-145750561"
"95" "chr6-34713132-34713516"
"96" "chr19-45205221-45206012"
"97" "chr19-52448824-52449922"
"98" "chr6-92030290-92031249"
"99" "chr3-153237047-153237553"
"100" "chr8-5003402-5003645"
"101" "chr10-120135929-120136562"
"102" "chr5-45658264-45658659"
"103" "chr9-24488247-24488743"
"104" "chr13-84264515-84264904"
"105" "chr6-145106067-145106707"
"106" "chr3-103756860-103757418"
"107" "chr3-60320289-60320649"
"108" "chr1-98092544-98092925"
"109" "chr5-133450426-133450753"
"110" "chr3-152102205-152103365"
"111" "chr12-108141652-108142031"
"112" "chr12-26531544-26533389"
"113" "chr1-64753737-64753969"
"114" "chr13-23087489-23087848"
"115" "chr12-44924475-44925065"
"116" "chr6-138101808-138102125"
"117" "chr17-19908962-19909392"
"118" "chr10-95110049-95110630"
"119" "chr10-102373886-102374676"
"120" "chr9-54080362-54080827"
"121" "chr13-22202975-22203524"
"122" "chr17-65777391-65778388"
"123" "chr5-67155575-67156053"
"124" "chrX-103671330-103671633"
"125" "chr10-112882988-112883484"
"126" "chrX-163128519-163129198"
"127" "chr3-8956832-8957281"
"128" "chr9-80207060-80207431"
"129" "chr5-117125447-117126380"
"130" "chr11-63054651-63055029"
"131" "chr4-7171624-7172013"
"132" "chr2-128058583-128059001"
"133" "chr6-78462870-78463129"
"134" "chr7-128118857-128119850"
"135" "chr1-69470654-69471845"
"136" "chr13-22168021-22168716"
"137" "chr4-16051936-16052353"
"138" "chr11-7758807-7759435"
"139" "chr12-113059027-113059394"
"140" "chr1-192794841-192795459"
"141" "chr12-28803033-28803506"
"142" "chr8-72780282-72781067"
"143" "chr7-29213557-29214543"
"144" "chr16-44547944-44548338"
"145" "chr16-19459023-19459337"
"146" "chr14-106135369-106135800"
"147" "chr6-146855012-146855632"
"148" "chr13-93096613-93097169"
"149" "chr18-44041617-44041902"
"150" "chr6-141200038-141200705"
"151" "chr9-104444637-104445274"
"152" "chr12-71772780-71773470"
