"x"
"1" "chr4-147900294-147900981"
"2" "chr9-35038811-35054129"
"3" "chr6-28469704-28471019"
"4" "chr6-136631510-136631964"
"5" "chr11-80171633-80172347"
"6" "chr1-93692044-93694350"
"7" "chr16-56710107-56710498"
"8" "chr1-177742163-177742470"
"9" "chr9-37244399-37246877"
"10" "chr17-50915272-50915579"
"11" "chr18-56415375-56416412"
"12" "chr16-35813195-35813545"
"13" "chr18-84676533-84677596"
"14" "chr3-28705481-28706955"
"15" "chr18-72591911-72592315"
"16" "chr15-6025305-6026037"
"17" "chr1-30937348-30938069"
"18" "chr6-72590038-72590929"
"19" "chr6-24261436-24261891"
"20" "chr17-34369759-34371156"
"21" "chr11-54242458-54243358"
"22" "chr3-31129368-31130405"
"23" "chr7-90098177-90098654"
"24" "chr2-72796976-72797708"
"25" "chr6-40644137-40644706"
"26" "chr12-117823900-117824224"
"27" "chr6-3389893-3390476"
"28" "chr5-99062559-99063049"
"29" "chr19-57310030-57310355"
"30" "chr5-87379747-87380636"
"31" "chr3-131255299-131255973"
"32" "chr1-191639190-191640560"
"33" "chr19-4436159-4436641"
"34" "chr5-137936488-137936999"
"35" "chr13-94093904-94095012"
"36" "chr17-74571271-74571905"
"37" "chr11-111239867-111240643"
"38" "chr6-128678856-128680022"
"39" "chr3-146205097-146205692"
"40" "chr3-138331796-138332757"
"41" "chr3-28467514-28468244"
"42" "chr2-165283406-165284847"
"43" "chr11-11851238-11851580"
"44" "chr5-118982963-118983309"
"45" "chr5-66013943-66014704"
"46" "chr3-129346045-129346813"
"47" "chr7-4602143-4605602"
"48" "chr10-127954943-127955496"
"49" "chr14-121437079-121437480"
"50" "chr1-74698812-74699282"
"51" "chr19-21487088-21488052"
"52" "chr6-108429895-108430766"
"53" "chr6-71172733-71173564"
"54" "chr10-70251361-70251537"
"55" "chr14-8046728-8047339"
"56" "chr19-55257438-55259735"
"57" "chr18-61421060-61423632"
"58" "chr8-104815558-104816111"
"59" "chr13-31177938-31179910"
"60" "chr9-51318320-51318503"
"61" "chr18-73242150-73243050"
"62" "chr2-50149206-50150984"
"63" "chr2-5849791-5850215"
"64" "chr18-36317555-36317942"
"65" "chr2-29773100-29774098"
"66" "chr5-119074048-119074598"
"67" "chr4-150148644-150149116"
"68" "chr8-88723305-88723967"
"69" "chr12-110438325-110439301"
"70" "chr15-58367292-58367782"
"71" "chr8-24434520-24435090"
"72" "chr16-22027458-22027752"
"73" "chr5-33084537-33085033"
"74" "chr10-82875810-82876958"
"75" "chr6-6151080-6151557"
"76" "chr14-70506342-70506595"
"77" "chr19-60915994-60916283"
"78" "chr15-86467814-86468612"
"79" "chr18-70640640-70641225"
"80" "chr12-36523297-36524027"
"81" "chr9-102783169-102783628"
"82" "chr2-12973723-12974132"
"83" "chr11-54939030-54939890"
"84" "chr18-32054186-32055430"
"85" "chr4-59567892-59568516"
"86" "chr7-28921254-28922125"
"87" "chr10-122735190-122735885"
"88" "chr2-112650511-112650902"
"89" "chr7-99214606-99216789"
"90" "chr5-53073476-53075060"
"91" "chr11-63026554-63026955"
"92" "chr4-53185148-53186624"
"93" "chr19-18890207-18890748"
"94" "chr4-53027735-53028157"
"95" "chr19-6661619-6663821"
"96" "chr8-22421902-22422630"
"97" "chr16-34029744-34030191"
"98" "chr12-31859983-31860293"
"99" "chr8-36118835-36119152"
"100" "chr8-56335292-56336092"
"101" "chr2-144185586-144187081"
"102" "chr4-61833333-61833551"
"103" "chr17-51144989-51145397"
"104" "chr15-81562443-81563629"
"105" "chr5-52075178-52075631"
"106" "chr12-52376620-52377640"
"107" "chr1-60854095-60854492"
"108" "chr15-80910899-80911427"
"109" "chr14-103087650-103088270"
"110" "chr16-48534171-48534352"
"111" "chr10-81101420-81104536"
"112" "chr6-59421178-59421420"
"113" "chr10-127694636-127696217"
"114" "chr4-59439881-59440713"
"115" "chr11-87599090-87599935"
"116" "chr7-123244572-123245214"
"117" "chr5-25035330-25036359"
"118" "chr5-29698291-29699086"
"119" "chr6-52692454-52693650"
"120" "chr5-113964874-113965470"
"121" "chr3-122898199-122898660"
"122" "chr5-129189548-129190561"
"123" "chr18-6312598-6313404"
"124" "chr3-122370303-122370680"
"125" "chr11-78438295-78438869"
"126" "chr1-181062133-181062453"
"127" "chr8-95194025-95194362"
"128" "chr4-118257953-118258317"
"129" "chr10-99226464-99227278"
"130" "chr13-23778438-23779461"
"131" "chr5-99079614-99080017"
"132" "chr2-132205490-132206798"
"133" "chr8-64746424-64747107"
"134" "chr5-51449342-51450670"
"135" "chr13-55390624-55392232"
"136" "chr8-22012661-22013716"
"137" "chr4-56506159-56506525"
"138" "chr14-105266487-105267635"
"139" "chr19-46978871-46979546"
"140" "chr3-144663229-144664144"
"141" "chr7-101982777-101983446"
"142" "chr4-8309216-8309957"
"143" "chr13-6117112-6117762"
"144" "chr1-60658371-60658843"
"145" "chr3-130216592-130218070"
"146" "chr6-35333622-35334013"
"147" "chr19-11995995-11996424"
"148" "chr14-121553645-121554477"
"149" "chr12-78987517-78988198"
"150" "chr1-156978187-156979163"
"151" "chr5-43822607-43823297"
"152" "chr7-80059832-80061001"
"153" "chr7-3144789-3145069"
"154" "chr3-107919896-107920745"
"155" "chr2-33360589-33361728"
"156" "chr16-20713036-20713536"
"157" "chr14-63260643-63263304"
"158" "chr9-65562832-65563565"
"159" "chr18-36235516-36236360"
"160" "chr5-66045989-66046836"
"161" "chr9-31126169-31126607"
"162" "chr10-21673856-21674243"
"163" "chr12-32734274-32734709"
"164" "chr5-52697302-52697669"
"165" "chr9-120920213-120920874"
"166" "chr4-40181618-40182190"
"167" "chr2-163760055-163760715"
"168" "chr5-36728591-36729603"
"169" "chr7-55911892-55912554"
"170" "chr6-17616033-17616384"
"171" "chr8-76793995-76794223"
"172" "chr10-108115941-108116249"
"173" "chr15-5506787-5507889"
"174" "chr1-83096581-83097422"
"175" "chr1-97704578-97705769"
"176" "chr4-53202921-53204074"
"177" "chr18-42580617-42581024"
"178" "chr16-24037465-24037918"
"179" "chr8-44778984-44779586"
"180" "chr7-82736185-82737078"
"181" "chr6-54116528-54117050"
"182" "chr17-71099757-71100387"
"183" "chr11-98580016-98581122"
"184" "chr7-139452846-139453746"
"185" "chr3-62352071-62353286"
"186" "chr6-34482823-34483447"
"187" "chr13-91761964-91762479"
"188" "chr4-139003632-139005150"
"189" "chr14-21806381-21807257"
"190" "chr9-115019500-115019821"
"191" "chr6-12059919-12061011"
"192" "chr8-54122042-54122298"
"193" "chr2-130851848-130852254"
"194" "chr5-33091264-33091704"
"195" "chr1-128323258-128323836"
"196" "chr8-84994542-84995080"
"197" "chr13-113750896-113751299"
"198" "chr17-83310442-83310846"
"199" "chr6-142798719-142800430"
"200" "chr1-64275030-64275738"
"201" "chr9-123650064-123650465"
"202" "chr8-123860920-123861421"
"203" "chr2-167635779-167636121"
"204" "chr2-160230759-160231342"
"205" "chr17-31379879-31380313"
"206" "chr8-126723438-126724206"
"207" "chr5-28373766-28374470"
"208" "chr7-99425756-99426113"
"209" "chr7-141517180-141518050"
"210" "chr1-52808257-52809081"
"211" "chr19-3691368-3691683"
"212" "chr12-85397323-85398265"
"213" "chr9-35093140-35093779"
"214" "chr13-54100761-54101458"
"215" "chr12-51892508-51892858"
"216" "chr9-50553107-50555626"
"217" "chr15-77481958-77483126"
"218" "chr5-64698339-64699403"
"219" "chr7-46464389-46464608"
"220" "chr2-160331896-160333709"
