"x"
"1" "chr14-103937664-103938668"
"2" "chr18-44642851-44644339"
"3" "chr17-83997681-84001673"
"4" "chr10-83984441-83985923"
"5" "chr1-24612270-24613355"
"6" "chr2-3748471-3750088"
"7" "chr15-39813419-39814575"
"8" "chr16-85454964-85455615"
"9" "chr13-119612835-119617785"
"10" "chr1-169916630-169919940"
"11" "chr10-107668334-107669375"
"12" "chr1-82150666-82151516"
"13" "chr6-42691945-42693375"
"14" "chr18-15402432-15403877"
"15" "chr5-63825615-63828177"
"16" "chr1-82289980-82292103"
"17" "chr1-144018358-144019100"
"18" "chr17-14233604-14235856"
"19" "chr10-111558189-111560551"
"20" "chr1-107941632-107942382"
"21" "chr13-119333700-119334517"
"22" "chr1-168307413-168308254"
"23" "chr18-72918424-72919384"
"24" "chr12-17665628-17667033"
"25" "chr2-115488347-115488926"
"26" "chr8-80869706-80871337"
"27" "chr15-25758175-25760083"
"28" "chr5-21440799-21441648"
"29" "chr1-173410895-173411296"
"30" "chr3-10381223-10382178"
"31" "chr14-50892489-50893484"
"32" "chr15-53490832-53491442"
"33" "chr2-55435199-55437691"
"34" "chr9-81863405-81864054"
"35" "chr9-35632758-35633254"
"36" "chr14-79985123-79988049"
"37" "chr15-67149121-67150194"
"38" "chr14-79981094-79982262"
"39" "chr19-17868792-17869056"
"40" "chr13-70681249-70682534"
"41" "chr17-65040932-65041494"
"42" "chr17-77244948-77245917"
"43" "chr10-52866321-52866577"
"44" "chr7-106726902-106727238"
"45" "chr14-67484380-67485863"
"46" "chr4-72124588-72125706"
"47" "chr10-111923143-111924731"
"48" "chr10-112163188-112163845"
"49" "chr9-52149193-52149826"
"50" "chr10-78718010-78718626"
"51" "chr4-40310747-40311404"
"52" "chr14-46664176-46664771"
"53" "chr1-6904500-6905166"
"54" "chr12-25208860-25209915"
"55" "chr6-141018345-141020070"
"56" "chr1-144115905-144116700"
"57" "chr18-39693217-39693910"
"58" "chr2-150823703-150824894"
"59" "chr7-90026361-90027074"
"60" "chr4-49690819-49692246"
"61" "chr12-25269081-25270059"
"62" "chr7-123307835-123308562"
"63" "chr5-97236930-97237024"
"64" "chr1-6973666-6974340"
"65" "chr4-145264257-145265346"
"66" "chr12-113210844-113211346"
"67" "chr2-173261044-173262244"
"68" "chr3-121404936-121405757"
"69" "chr6-59161773-59163168"
"70" "chr2-12380061-12380600"
"71" "chr12-35824437-35825134"
"72" "chr10-53750398-53751628"
"73" "chr2-178888356-178889371"
"74" "chr17-48723111-48725236"
"75" "chr1-73702089-73702885"
"76" "chr8-65037010-65037590"
"77" "chr17-63245728-63246998"
"78" "chr18-9210988-9214963"
"79" "chr2-134785803-134786946"
"80" "chr2-53128841-53129668"
"81" "chr12-40537827-40539316"
"82" "chr7-39822467-39823291"
"83" "chr16-84971327-84973384"
"84" "chr6-17990199-17991064"
"85" "chr14-49525028-49525987"
"86" "chr4-145319122-145319805"
"87" "chr10-24697952-24698818"
"88" "chr14-22783238-22784030"
"89" "chr6-117031966-117032741"
"90" "chr14-101559331-101560054"
"91" "chr12-26524828-26526029"
"92" "chr5-88426663-88427318"
"93" "chr4-63171129-63172994"
"94" "chr11-8986056-8986953"
"95" "chr4-55371299-55371737"
"96" "chr11-8572493-8573677"
"97" "chr1-171539994-171541598"
"98" "chr10-102615932-102616606"
"99" "chr10-52690261-52691479"
"100" "chr5-8367854-8368448"
"101" "chr7-3286856-3288128"
"102" "chr10-8517413-8519341"
"103" "chr13-18858400-18858874"
"104" "chr4-19882985-19884142"
"105" "chr18-84857478-84859107"
"106" "chr11-40468633-40469742"
"107" "chr14-101904511-101905546"
"108" "chr16-86816115-86817714"
"109" "chr8-36993280-36993950"
"110" "chr15-5604704-5605302"
"111" "chr13-8272058-8272516"
"112" "chr13-29202331-29203046"
"113" "chr2-140985554-140986894"
"114" "chr3-108360244-108360680"
"115" "chr14-105684299-105685517"
"116" "chr12-58211076-58215119"
"117" "chr2-136951938-136952690"
"118" "chr4-3870727-3871676"
"119" "chr8-79547869-79548622"
"120" "chr16-65814689-65816025"
"121" "chr1-171537663-171539002"
"122" "chrX-75873893-75875504"
"123" "chr5-17208655-17209339"
"124" "chr1-172413366-172413951"
"125" "chr11-32031380-32031870"
"126" "chr9-35493368-35493801"
"127" "chr10-108043422-108044243"
"128" "chr1-7205966-7207036"
"129" "chr10-85430412-85430840"
"130" "chr9-80813904-80814357"
"131" "chr9-94669683-94670062"
"132" "chr8-48686361-48687215"
"133" "chr12-27356917-27357792"
"134" "chr16-45537908-45538876"
"135" "chr6-112728617-112729430"
"136" "chr4-101393094-101393857"
"137" "chr5-17296467-17297074"
"138" "chr6-144056815-144057216"
"139" "chr4-3049932-3056572"
"140" "chr3-71274145-71274984"
"141" "chr18-15427354-15428234"
"142" "chr2-56990803-56992285"
"143" "chr5-7960113-7960652"
"144" "chr6-54362639-54363370"
"145" "chr1-194032534-194033010"
"146" "chr16-76532248-76533144"
"147" "chr18-23041189-23042079"
"148" "chr15-51775032-51776135"
"149" "chr16-76635148-76635537"
"150" "chr17-82846508-82847827"
"151" "chr11-88330756-88331221"
"152" "chr14-17172261-17173213"
"153" "chr14-13622960-13623460"
"154" "chr5-127282443-127283240"
"155" "chr11-21306892-21307731"
"156" "chr15-25498672-25499020"
"157" "chr11-113323289-113324492"
"158" "chr2-17812162-17813156"
"159" "chr1-171533389-171535649"
"160" "chr9-4910440-4912181"
"161" "chr15-70600741-70601251"
"162" "chr4-19820038-19820406"
"163" "chr4-49041485-49042185"
"164" "chr10-99614627-99615196"
"165" "chr13-3531774-3532430"
"166" "chr6-3182460-3184233"
"167" "chr9-35329830-35330327"
"168" "chr14-120755290-120756321"
"169" "chr17-12168228-12169074"
"170" "chr6-144264075-144265421"
"171" "chr8-74273657-74274151"
"172" "chr18-38177085-38177451"
"173" "chr1-79697240-79698496"
"174" "chr1-184869790-184870659"
"175" "chr1-175511985-175512699"
"176" "chr19-3340319-3341038"
"177" "chr3-49756909-49757615"
"178" "chr9-94659402-94660119"
"179" "chrX-67924529-67925327"
"180" "chr3-50887110-50887455"
"181" "chr2-162660218-162661998"
"182" "chr10-130372743-130373180"
"183" "chr9-124273041-124273654"
"184" "chr12-107831614-107832485"
"185" "chr6-37747835-37748743"
"186" "chr1-24294370-24296285"
"187" "chr9-111260656-111261057"
"188" "chr9-35332681-35333669"
"189" "chr2-135029305-135029655"
"190" "chrX-169173875-169174131"
"191" "chr14-120677181-120677897"
"192" "chr14-122719671-122720313"
"193" "chr2-22589478-22590028"
"194" "chr6-14023707-14024892"
"195" "chr13-90840711-90841370"
"196" "chr12-116065649-116066256"
"197" "chr2-135399327-135400207"
"198" "chr11-20418184-20418801"
"199" "chr18-81051837-81052419"
"200" "chr1-171514840-171517000"
"201" "chr12-35376425-35376735"
"202" "chr16-62941879-62943185"
"203" "chr14-119989351-119990055"
"204" "chr13-6877080-6877632"
"205" "chr1-21960406-21961797"
"206" "chr1-15816916-15817182"
"207" "chr16-88523369-88523691"
"208" "chr13-3106744-3106888"
"209" "chr10-85399285-85399854"
"210" "chr4-111952709-111953114"
"211" "chr11-15250007-15250471"
"212" "chr6-109209593-109210298"
"213" "chr13-110866823-110867033"
"214" "chrX-72330374-72330659"
"215" "chr9-105612806-105613193"
"216" "chr6-129319366-129319941"
"217" "chr7-75110683-75111000"
"218" "chr12-89937643-89937993"
"219" "chr12-86417888-86418274"
"220" "chr1-97902843-97903183"
"221" "chr12-29809522-29810161"
"222" "chr12-51044756-51045864"
"223" "chr1-4598373-4598885"
"224" "chr12-70881506-70881854"
"225" "chr9-19769825-19770303"
"226" "chr5-9037332-9037757"
"227" "chr14-103933793-103934230"
"228" "chr8-96674654-96675118"
"229" "chr3-18242643-18244106"
"230" "chr3-148220178-148220532"
"231" "chr12-99149165-99149566"
"232" "chr12-116590941-116591427"
"233" "chr7-93152872-93153514"
"234" "chr1-174427354-174427803"
"235" "chr1-183086118-183086721"
"236" "chr6-149145116-149145491"
"237" "chr1-171558140-171560433"
"238" "chr15-40654656-40656255"
