"x"
"1" "chr18-57744207-57746104"
"2" "chr18-32034980-32037865"
"3" "chr19-55719096-55719468"
"4" "chr6-143519687-143521669"
"5" "chr1-63857850-63858424"
"6" "chr8-123021204-123021813"
"7" "chr11-88557166-88558215"
"8" "chr11-86603315-86603478"
"9" "chr5-127282443-127283240"
"10" "chr12-102597334-102597975"
"11" "chr11-49112448-49113090"
"12" "chr10-81536761-81537741"
"13" "chr5-89727448-89728183"
"14" "chr10-108389852-108390214"
"15" "chr1-87035511-87036164"
"16" "chr6-72219116-72219363"
"17" "chr7-80123129-80123536"
"18" "chr7-142433670-142434923"
"19" "chr9-47253804-47255325"
"20" "chr5-101365427-101365734"
"21" "chr12-107327404-107328238"
"22" "chr2-172913580-172914907"
"23" "chr11-78487739-78488588"
"24" "chr13-3106744-3106888"
"25" "chr1-182266071-182266427"
"26" "chr5-144084402-144084936"
"27" "chr1-171539994-171541598"
