""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"chr12-77507527-77508282"	2.09705672581868e-13	0.46434926060592	0.185	0.05	2.57132707492983e-08
"chr1-69469448-69469807"	8.06621824539782e-11	0.534449979740092	0.101	0.004	9.89047416377699e-06
"chr1-165767506-165767988"	1.33079505895471e-10	0.525663047365096	0.118	0.008	1.6317676694879e-05
"chr13-6109005-6109951"	2.56596418282763e-10	0.422104789750985	0.227	0.104	3.14628264241593e-05
"chr3-142743996-142746532"	7.35696550279523e-10	0.38058802897392	0.286	0.19	9.0208168209074e-05
"chr6-149243266-149243678"	3.01987329812421e-09	0.500878147098702	0.109	0.014	0.000370284784322799
"chr11-108906434-108907516"	5.82859062657438e-09	0.340540504757238	0.269	0.201	0.000714678468268045
"chr7-84251954-84252374"	8.47159222975214e-09	0.463872141784823	0.084	0.003	0.00103875275284329
"chr11-43610029-43611097"	1.33478140358782e-08	0.341291436139679	0.227	0.135	0.00163665556582324
"chr2-129245459-129248512"	1.54597548844071e-08	0.297572571153758	0.395	0.349	0.00189561330490646
"chr13-66956571-66956848"	2.63823116791804e-08	0.44889515743028	0.076	0.001	0.00323489352885438
"chr2-105215732-105216538"	4.79576357248664e-08	0.411891402576374	0.193	0.081	0.00588037346204021
"chr1-152024465-152025697"	5.33375624734238e-08	0.362781816781038	0.134	0.056	0.00654003856024133
"chr16-20063265-20063964"	5.57412487881154e-08	0.358949155803576	0.176	0.08	0.00683476896140356
"chr8-5073679-5074102"	6.41302085753524e-08	0.303324475732542	0.109	0.039	0.00786338965467541
"chr13-6255219-6256615"	7.65376124185965e-08	0.366966723035718	0.252	0.159	0.00938473588431863
"chr7-129937008-129938795"	7.67483749005663e-08	-0.340812555627119	0.017	0.281	0.00941057873680784
"chr5-140605135-140613060"	9.28595163570186e-08	-0.307145288207941	0.084	0.499	0.0113860624576322
"chr8-116111873-116112472"	1.07479906355771e-07	0.370858445673574	0.126	0.04	0.0131787561977192
"chr18-5202802-5203437"	1.15577791161897e-07	0.333614151467406	0.16	0.067	0.0141716864411071
"chr6-146759157-146759433"	1.1682368357031e-07	0.363332917471974	0.067	0.005	0.0143244527846571
"chr11-66968426-66969175"	1.24284215415342e-07	0.315849339319898	0.218	0.123	0.0152392333573676
"chr2-122260386-122262245"	1.36255654890727e-07	0.303046582077967	0.235	0.169	0.0167071233800813
"chr10-17427271-17427753"	1.40100743770503e-07	0.367771176659428	0.16	0.059	0.017178592798164
"chr1-184274618-184277520"	1.46819270045943e-07	0.260372185337735	0.252	0.216	0.0180023916159534
"chr1-168737258-168738158"	1.63013426565828e-07	0.346242998434233	0.193	0.086	0.0199880543117955
"chr17-72902217-72905076"	1.64273918787524e-07	-0.329568835972447	0.025	0.333	0.0201426108260511
"chr15-95858806-95859713"	1.7688534725523e-07	0.346873503021155	0.176	0.086	0.0216889737390472
"chr5-32262590-32262872"	2.71927812283659e-07	0.323860814555781	0.059	0.006	0.0333427006309731
"chr15-78233993-78235353"	2.85911586092173e-07	0.294747684757684	0.143	0.074	0.0350573350402779
"chr8-116066889-116068309"	3.31506434000414e-07	0.355685973677756	0.277	0.169	0.0406479929113948
"chr13-115606364-115606900"	3.51857492086947e-07	0.395242056660579	0.151	0.051	0.0431433582497331
"chr9-100984773-100985572"	4.60888682696638e-07	0.333225690065245	0.16	0.075	0.0565123267175309
"chr8-119488097-119489277"	4.63002685548506e-07	0.308484663973834	0.252	0.163	0.0567715372912156
"chr13-105312583-105313460"	4.8075074100057e-07	0.382495332874561	0.21	0.108	0.0589477328585259
"chr9-66942477-66943127"	4.8939010044435e-07	0.255523930694726	0.109	0.066	0.0600070565560844
"chr3-133555272-133555905"	5.3953753487771e-07	0.286316410909155	0.151	0.094	0.0661559343765653
"chr9-124438864-124441075"	5.41059972791153e-07	0.425369090338204	0.252	0.137	0.06634260962376
"chr2-103810409-103810779"	5.78690983294422e-07	0.296778434443049	0.084	0.024	0.0709567736076289
"chr6-109001349-109002590"	7.35213879720992e-07	0.387523603186309	0.143	0.048	0.0901489850758692
"chr1-51996308-51997508"	9.81036815394818e-07	-0.311386268299668	0	0.204	0.120290810156451
"chr9-3327910-3328719"	9.89659912181404e-07	0.271056609265436	0.134	0.078	0.121348139792035
"chrX-93862333-93863019"	1.05651085308756e-06	0.265946622421277	0.168	0.113	0.129545134762184
"chr10-79543249-79545140"	1.06050408966025e-06	0.2692184680653	0.151	0.094	0.130034769457781
"chr7-82785205-82786191"	1.16439185759102e-06	0.273489526384758	0.185	0.117	0.14277307201038
"chr17-63340362-63341681"	1.25445235795973e-06	0.273258106300364	0.126	0.073	0.15381593032359
"chr3-135341040-135341545"	1.26422807134937e-06	0.349754808978415	0.118	0.048	0.155014589196574
"chr1-121284024-121284696"	1.31076176067017e-06	0.289026507101989	0.176	0.116	0.160720364046333
"chr10-88949861-88950588"	1.40604913738619e-06	0.272686346839835	0.134	0.073	0.172404121029746
"chr15-3222486-3223247"	1.40929799999442e-06	0.308924397012047	0.16	0.097	0.172802483567316
"chr4-55288269-55288551"	1.64037271489612e-06	0.375660204833881	0.059	0.002	0.201135940809702
"chr8-76618766-76619072"	1.71274374094533e-06	0.330582683842773	0.059	0.003	0.210009786539753
"chr1-190446655-190449004"	1.89562751472041e-06	-0.306069356058101	0	0.189	0.232434263344958
"chr5-52613475-52614108"	2.0153345190887e-06	0.297412466981338	0.134	0.067	0.24711225739258
"chr2-151580550-151581474"	2.41083915816754e-06	0.351520331284246	0.244	0.165	0.295607454217871
"chr8-115441444-115441599"	2.5806975280813e-06	0.322560981022337	0.05	0.001	0.316434808103217
"chr10-122693599-122694184"	2.91022936981186e-06	0.419659182952013	0.076	0.003	0.356840684408851
"chr6-78374177-78375293"	3.4606239145917e-06	0.307661316063857	0.151	0.077	0.424327861911576
"chr2-152108694-152109893"	3.48597455585541e-06	0.281629501158294	0.193	0.122	0.427436256140767
"chr3-119701129-119702445"	3.73791540457202e-06	0.268274787547822	0.21	0.146	0.458328235247002
"chr9-80086547-80086960"	3.81433497888478e-06	0.305821376190089	0.109	0.036	0.467698497770937
"chr12-102564506-102565681"	3.98922077277312e-06	0.268652169071741	0.134	0.069	0.489142294274349
"chr11-60387696-60388611"	4.02953153838501e-06	0.25803765813134	0.151	0.089	0.494085039110617
"chr11-7474045-7474602"	4.04607320541327e-06	0.266991710654082	0.101	0.058	0.496113312154954
"chr3-30847280-30847982"	4.0758299195165e-06	0.275245302221221	0.143	0.081	0.499761961411436
"chr10-95689725-95690238"	4.39671831102182e-06	0.308882420236465	0.101	0.032	0.539108012424251
"chr3-22010395-22010796"	5.15370883010025e-06	0.301687842176253	0.092	0.035	0.631927161911572
"chr6-72215514-72217514"	5.96650631537142e-06	-0.312349229777889	0.008	0.269	0.731589138365582
"chr12-32307178-32308055"	6.24477334834e-06	0.252475179323537	0.193	0.143	0.765709128880058
"chr3-148798140-148798669"	7.87591173256469e-06	0.475222978218073	0.109	0.018	0.965712793000153
"chr2-133738592-133739830"	7.97060551160419e-06	0.262301382090558	0.311	0.288	0.977323765410859
"chr13-5366982-5367774"	8.41867994876946e-06	0.25884398583772	0.118	0.073	1
"chr13-12456457-12457228"	8.86862846797746e-06	0.279386251465048	0.168	0.094	1
"chr3-116846090-116846540"	9.1405373484247e-06	0.275681499890746	0.101	0.04	1
"chr7-113239258-113240870"	9.27496076904549e-06	-0.310099015761937	0.017	0.234	1
"chr4-11847890-11849246"	9.92324369886289e-06	-0.307568858782757	0.008	0.222	1
