""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"chr7-89787652-89788251"	5.42103125411663e-19	0.647917852299954	0.36	0.034	6.64705168254765e-14
"chr6-114436702-114437073"	5.84860980009186e-18	0.606432896071774	0.171	0.003	7.17133139248063e-13
"chr12-5736010-5736461"	1.3586963525336e-17	0.647366309164403	0.261	0.013	1.6659791196226e-12
"chr12-85586657-85587113"	1.6835451433737e-17	0.621530527571819	0.225	0.011	2.06429571299909e-12
"chr4-142874998-142875643"	4.70008113524077e-17	0.607700029845739	0.333	0.035	5.76305148478682e-12
"chr3-145763007-145763944"	9.37119570759964e-17	0.609564862257098	0.405	0.052	1.14905853288304e-11
"chr1-105114797-105115301"	1.01243705989947e-16	0.60959767275526	0.297	0.027	1.24140982536633e-11
"chr10-89515866-89516498"	1.23130466722135e-16	0.617104818146002	0.315	0.033	1.50977653076013e-11
"chr16-32484189-32486452"	1.32139242920589e-16	0.569967558532992	0.45	0.078	1.6202385409951e-11
"chr8-93371508-93372180"	3.35699127535486e-16	0.563311801057441	0.459	0.077	4.11620842218911e-11
"chr15-94673267-94673828"	3.38097403536827e-16	0.61960216756542	0.27	0.021	4.14561512320716e-11
"chr1-105079328-105079867"	4.79814071348489e-16	0.586550527457336	0.207	0.01	5.88328821724663e-11
"chr15-94664411-94665334"	7.66533712807654e-16	0.543706844557159	0.459	0.087	9.39892977296234e-11
"chr17-72902217-72905076"	1.04660553415544e-15	-0.289630579644582	0.117	0.322	1.28330584176004e-10
"chr6-114427750-114428465"	1.0846989871274e-15	0.585341206326305	0.333	0.043	1.33001451005613e-10
"chr4-138994365-138996051"	1.60447986395413e-15	0.560832690509472	0.387	0.064	1.967349029986e-10
"chr9-61808154-61809546"	3.40872496751102e-15	-0.288977768095878	0.036	0.243	4.17964220616331e-10
"chr6-137442646-137444081"	3.62617280849711e-15	-0.28399588800793	0.054	0.259	4.44626805086682e-10
"chr10-89595570-89596443"	4.2802216187552e-15	0.588289510034609	0.351	0.047	5.24823654005288e-10
"chr18-64567497-64568270"	5.38491968985226e-15	0.561422933421402	0.324	0.048	6.60277312690925e-10
"chr7-19962283-19963217"	5.54558562971732e-15	0.549016401544187	0.432	0.068	6.79977527573419e-10
"chr15-94667298-94667645"	5.7381055898754e-15	0.558220111989794	0.162	0.004	7.03583555008162e-10
"chr8-8652187-8652901"	6.44595574290117e-15	0.536479995587775	0.45	0.08	7.9037730937157e-10
"chr13-95254980-95255574"	9.20955823257681e-15	0.563360555971105	0.36	0.054	1.12923919224564e-09
"chr3-128079787-128080116"	1.33277904647898e-14	0.566446191333927	0.198	0.011	1.63420035563066e-09
"chr3-30195063-30196133"	1.73739518448745e-14	0.511750520990306	0.495	0.105	2.13032447941113e-09
"chr17-75391486-75392606"	1.82924976111069e-14	0.495852122895647	0.514	0.109	2.24295288708348e-09
"chr17-6811498-6812883"	1.93693127622286e-14	0.546903373715129	0.306	0.044	2.37498765365342e-09
"chr9-65422689-65423806"	2.06620756855245e-14	0.469590025356038	0.586	0.161	2.53350107225627e-09
"chr1-182526507-182528977"	2.43386176842773e-14	0.469077318723349	0.586	0.157	2.98430394597535e-09
"chr15-99699740-99701109"	2.8915629965941e-14	0.477588406931929	0.523	0.145	3.54551888390383e-09
"chr11-30083171-30083638"	3.25634975134381e-14	0.563196774478566	0.252	0.022	3.99280581110773e-09
"chr19-34573586-34574144"	6.09927916730864e-14	0.541950226405193	0.342	0.054	7.47869214378716e-09
"chr9-14383149-14383950"	6.53159637235444e-14	0.535013751856821	0.369	0.062	8.00878220792612e-09
"chr12-32299614-32300259"	6.85106015882129e-14	0.54939970397176	0.333	0.045	8.40049592434031e-09
