""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"chr4-147900294-147900981"	8.08071566415545e-16	0.759193082190946	0.262	0.018	9.90825031876085e-11
"chr9-35038811-35054129"	1.02827580687382e-15	0.580578173570387	0.721	0.305	1.2608306633564e-10
"chr6-28469704-28471019"	2.19218114020763e-14	0.736488207449843	0.311	0.041	2.68796482687698e-09
"chr6-136631510-136631964"	3.00252500412915e-14	0.728315201929617	0.23	0.014	3.681576059063e-09
"chr11-80171633-80172347"	1.99033550634184e-13	0.668990038744867	0.262	0.026	2.44046978445611e-08
"chr1-93692044-93694350"	1.48083614566409e-12	0.571929259028864	0.475	0.13	1.81574204836748e-07
"chr16-56710107-56710498"	1.48158589808969e-12	0.678161929383102	0.18	0.01	1.81666136480165e-07
"chr1-177742163-177742470"	2.16859193634995e-12	0.693009261215701	0.197	0.01	2.65904068867485e-07
"chr9-37244399-37246877"	5.39104640455269e-12	0.619940500145245	0.41	0.098	6.61028545940633e-07
"chr17-50915272-50915579"	7.08148689994939e-12	0.670146414894387	0.197	0.01	8.68303597724195e-07
"chr18-56415375-56416412"	7.61711307079035e-12	0.592302138711244	0.279	0.06	9.3397993628803e-07
"chr16-35813195-35813545"	1.06732852940073e-11	0.668578216811127	0.164	0.006	1.30871554961e-06
"chr18-84676533-84677596"	1.31560756509955e-11	0.677723111077799	0.344	0.056	1.61314537202246e-06
"chr3-28705481-28706955"	1.42216826000473e-11	0.609058526856339	0.475	0.125	1.7438058336874e-06
"chr18-72591911-72592315"	2.0822835701278e-11	0.634626046222383	0.213	0.021	2.5532128223479e-06
"chr15-6025305-6026037"	2.66266584595925e-11	0.615940800188352	0.41	0.105	3.26485435368139e-06
"chr1-30937348-30938069"	2.71046952011464e-11	0.618013058683206	0.213	0.025	3.32346930678377e-06
"chr6-72590038-72590929"	2.89514791256443e-11	0.590038486401035	0.279	0.047	3.54991456447e-06
"chr6-24261436-24261891"	4.68708896233754e-11	0.631038736101262	0.246	0.027	5.7471210020598e-06
"chr17-34369759-34371156"	7.53509519686134e-11	0.568024517391058	0.393	0.105	9.2392323265835e-06
"chr11-54242458-54243358"	9.82741469022457e-11	0.621604615535534	0.18	0.013	1.20499827965658e-05
"chr3-31129368-31130405"	1.03349035463706e-10	0.586526501974467	0.393	0.105	1.26722453324178e-05
"chr7-90098177-90098654"	1.23490608857172e-10	0.592999262991094	0.23	0.031	1.5141924495631e-05
"chr2-72796976-72797708"	1.32761388222612e-10	0.61328377526662	0.213	0.027	1.62786703783037e-05
"chr6-40644137-40644706"	1.39778383249864e-10	0.618890498860307	0.23	0.026	1.71390662405653e-05
"chr12-117823900-117824224"	1.48291661505751e-10	0.599380276504534	0.18	0.016	1.81829303671892e-05
"chr6-3389893-3390476"	1.50498397104318e-10	0.654062688589196	0.311	0.055	1.84535114593431e-05
"chr5-99062559-99063049"	1.91605460646675e-10	0.642583358555253	0.23	0.032	2.34938951626527e-05
"chr19-57310030-57310355"	2.15430402632706e-10	0.601509334234946	0.164	0.013	2.64152142492119e-05
"chr5-87379747-87380636"	2.9437138840324e-10	0.615222096174608	0.344	0.072	3.60946421604517e-05
"chr3-131255299-131255973"	3.34705393369403e-10	0.574570392614974	0.262	0.038	4.10402365133828e-05
"chr1-191639190-191640560"	3.65077488937043e-10	0.608537174875058	0.262	0.051	4.47643413835045e-05
"chr17-83997681-84001673"	4.2482588604216e-10	-0.334197740019537	0.098	0.455	5.20904508429455e-05
"chr19-4436159-4436641"	4.65272573763475e-10	0.672415418917616	0.23	0.019	5.70498619045822e-05
"chr5-137936488-137936999"	4.72220190496276e-10	0.569149942173748	0.197	0.023	5.79017508778914e-05
"chr13-94093904-94095012"	5.90807260216464e-10	0.619491973659145	0.246	0.035	7.24424230187019e-05
"chr17-74571271-74571905"	6.13366457060077e-10	0.64729196676695	0.197	0.015	7.52085414988783e-05
"chr11-111239867-111240643"	6.36338836346879e-10	0.58097262930329	0.213	0.031	7.8025322757509e-05
"chr6-128678856-128680022"	6.73323386789374e-10	0.59708415415271	0.23	0.036	8.25602203945659e-05
"chr3-146205097-146205692"	7.84435178982359e-10	0.621711016789537	0.213	0.026	9.6184303906101e-05
"chr3-138331796-138332757"	8.02329311237739e-10	0.582313442379174	0.213	0.033	9.83784108267265e-05
"chr3-28467514-28468244"	8.59945537096829e-10	0.505968472803971	0.213	0.042	0.000105443081976665
"chr2-165283406-165284847"	1.03068049869141e-09	0.619051147907939	0.262	0.039	0.000126377920027546
"chr11-11851238-11851580"	1.05521228173569e-09	0.569204398699805	0.164	0.014	0.000129385909137303
"chr5-118982963-118983309"	1.07567685040727e-09	0.569884638299959	0.148	0.011	0.000131895192689538
"chr5-66013943-66014704"	1.13339713503969e-09	0.56736707622314	0.213	0.037	0.000138972623110027
"chr3-129346045-129346813"	1.16152401559629e-09	0.556396917931079	0.295	0.062	0.000142421428696355
"chr7-4602143-4605602"	1.16819350707903e-09	0.419010964408629	0.639	0.344	0.000143239215064002
"chr10-127954943-127955496"	1.34317757405428e-09	0.597769372506079	0.262	0.046	0.00016469506142024
"chr14-121437079-121437480"	1.34674111393584e-09	0.62072514775332	0.18	0.015	0.000165132008426357
"chr1-74698812-74699282"	1.36450233588941e-09	0.566205849256054	0.18	0.023	0.000167309818417416
"chr19-21487088-21488052"	1.54461884605926e-09	0.603486634073724	0.361	0.064	0.000189394984428402
"chr6-108429895-108430766"	1.69365687489155e-09	0.594252366398862	0.262	0.048	0.000207669431371702
"chr6-71172733-71173564"	2.17976268655374e-09	0.571525274132029	0.279	0.051	0.000267273781574473
"chr10-70251361-70251537"	2.46053865952028e-09	0.550086920275551	0.115	0.003	0.000301701408275739
"chr14-8046728-8047339"	2.48228018454832e-09	0.617693894004362	0.262	0.034	0.000304367267108577
"chr19-55257438-55259735"	2.50952685849916e-09	0.479650967278485	0.492	0.197	0.000307708145281733
"chr18-61421060-61423632"	2.51209664771342e-09	0.440859136990639	0.443	0.174	0.000308023242556028
"chr8-104815558-104816111"	2.54206236410589e-09	0.536150798463209	0.213	0.031	0.000311697518837208
"chr13-31177938-31179910"	2.70021646991861e-09	0.500416024365878	0.361	0.111	0.00033108974267554
"chr9-51318320-51318503"	2.7318364147894e-09	0.53958740401801	0.131	0.006	0.000334966853835818
"chr18-73242150-73243050"	2.7496730216355e-09	0.610775905027478	0.361	0.067	0.000337153907220858
"chr2-50149206-50150984"	3.05966771996916e-09	0.537474098684894	0.426	0.133	0.000375164217151738
"chr2-5849791-5850215"	3.11688265360016e-09	0.620642448656467	0.213	0.028	0.000382179683453837
"chr18-36317555-36317942"	3.29122005069884e-09	0.555046471933318	0.164	0.018	0.000403556237736489
"chr2-29773100-29774098"	3.59594121447079e-09	0.552028169431724	0.328	0.08	0.00044091992795355
"chr5-119074048-119074598"	4.00958410090256e-09	0.601596428145725	0.213	0.024	0.000491639164116269
"chr4-150148644-150149116"	4.03275066846736e-09	0.553769484911445	0.148	0.014	0.000494479755964794
"chr8-88723305-88723967"	4.04583063078061e-09	0.520344868265728	0.23	0.042	0.000496083568623795
"chr12-110438325-110439301"	4.05837105050765e-09	0.515873522391799	0.377	0.105	0.000497621224729046
"chr15-58367292-58367782"	4.16607594194206e-09	0.53170835733225	0.164	0.018	0.000510827567697167
"chr8-24434520-24435090"	4.25839642580035e-09	0.559218876532397	0.18	0.02	0.000522147536145936
"chr16-22027458-22027752"	4.72139137692569e-09	0.568426378809686	0.148	0.006	0.000578918125073121
"chr5-33084537-33085033"	4.88594735060299e-09	0.592993195055846	0.18	0.015	0.000599095320341536
"chr10-82875810-82876958"	4.95997455867844e-09	0.48125609684547	0.525	0.192	0.000608172240486916
"chr6-6151080-6151557"	5.12935715601271e-09	0.563503979919533	0.148	0.012	0.000628941257041655
"chr14-70506342-70506595"	5.77402747429563e-09	0.551430413330094	0.115	0.003	0.000707988152788233
"chr19-60915994-60916283"	6.06451711703961e-09	0.555534274967801	0.148	0.009	0.000743606830822929
"chr15-86467814-86468612"	6.08841001670901e-09	0.535091857238126	0.328	0.072	0.000746536482608792
"chr18-70640640-70641225"	6.29791855347589e-09	0.564128418459773	0.197	0.023	0.000772225581353
"chr12-36523297-36524027"	6.53064680533772e-09	0.57940696823995	0.393	0.092	0.000800761788683289
"chr9-102783169-102783628"	6.69660479385642e-09	0.524052936313791	0.164	0.017	0.000821110893403498
"chr2-12973723-12974132"	6.92983045699455e-09	0.578152457637077	0.213	0.035	0.000849708091314844
"chr11-54939030-54939890"	6.96402801711753e-09	0.587550599083939	0.18	0.02	0.000853901259346883
"chr18-32054186-32055430"	7.09121438980688e-09	0.521934021028301	0.344	0.082	0.000869496343620561
"chr4-59567892-59568516"	8.05915382261466e-09	0.523614411777254	0.18	0.027	0.000988181205113719
"chr7-28921254-28922125"	9.08200844750526e-09	0.519998850085776	0.197	0.031	0.0011135995477993
"chr10-122735190-122735885"	9.75563531217753e-09	0.608345461968145	0.279	0.051	0.00119619697943796
"chr2-112650511-112650902"	1.10694481811412e-08	0.529454035531466	0.164	0.016	0.00135729145817881
"chr7-99214606-99216789"	1.13914782294668e-08	0.454514664119567	0.443	0.17	0.0013967774945843
"chr5-53073476-53075060"	1.1511459545056e-08	0.49946046916162	0.426	0.157	0.00141148912357658
"chr11-63026554-63026955"	1.17263063095505e-08	0.573600074540818	0.148	0.01	0.00143783277445184
"chr4-53185148-53186624"	1.23869427573927e-08	0.569230968448353	0.262	0.038	0.00151883737314046
"chr19-18890207-18890748"	1.27966332434648e-08	0.617401104565946	0.18	0.016	0.00156907198178067
"chr4-53027735-53028157"	1.28059170822066e-08	0.560088859898364	0.197	0.031	0.00157021032895185
"chr19-6661619-6663821"	1.32393781803399e-08	0.499377646094221	0.262	0.068	0.00162335959496056
"chr8-22421902-22422630"	1.32440601343407e-08	0.51576113151731	0.246	0.054	0.00162393367743232
"chr16-34029744-34030191"	1.36091303970522e-08	0.565472792541947	0.23	0.031	0.00166869713276496
"chr12-31859983-31860293"	1.36386847961729e-08	0.513018176831952	0.148	0.016	0.00167232097496753
"chr8-36118835-36119152"	1.37044418845622e-08	0.49772825156204	0.131	0.014	0.00168038384611748
"chr8-56335292-56336092"	1.38159856493208e-08	0.541174722451762	0.344	0.099	0.00169406089637712
"chr2-144185586-144187081"	1.44855586213245e-08	0.474106372962606	0.426	0.145	0.00177616125591232
"chr4-61833333-61833551"	1.51202743586303e-08	0.530738984707601	0.131	0.007	0.00185398756075782
"chr17-51144989-51145397"	1.56638784286872e-08	0.553092161923263	0.164	0.012	0.00192064211741191
"chr15-81562443-81563629"	1.58966580210322e-08	0.481495026920442	0.344	0.102	0.00194918461990688
"chr5-52075178-52075631"	1.60157693744452e-08	0.523360919026731	0.164	0.024	0.00196378957761698
"chr12-52376620-52377640"	1.61273992492492e-08	0.530905203921243	0.426	0.116	0.00197747718634594
"chr1-60854095-60854492"	1.61810343961575e-08	0.543383110466905	0.148	0.011	0.00198405371351925
"chr15-80910899-80911427"	1.6231206298503e-08	0.479556743847852	0.164	0.022	0.00199020559149725
"chr14-103087650-103088270"	1.62831943921935e-08	0.556820617278211	0.279	0.064	0.0019965801635932
"chr16-48534171-48534352"	1.71790768540122e-08	0.543823281278786	0.131	0.01	0.00210642968753156
"chr10-81101420-81104536"	1.83208176978464e-08	0.432854604363707	0.443	0.184	0.00224642538283914
"chr6-59421178-59421420"	1.93729927494429e-08	0.555263506464377	0.148	0.012	0.00237543887896569
"chr10-127694636-127696217"	1.94632496717739e-08	0.453077725672509	0.344	0.105	0.00238650582175423
"chr4-59439881-59440713"	1.95367509688286e-08	0.501620397968471	0.262	0.065	0.00239551825679388
"chr11-87599090-87599935"	2.10053906291544e-08	0.56431325449419	0.197	0.033	0.0025755969773844
"chr11-4674521-4676249"	2.20070834451106e-08	-0.320408766899676	0	0.236	0.00269842054370569
"chr7-123244572-123245214"	2.28671311403543e-08	0.551349766149019	0.246	0.043	0.00280387615190568
"chr5-25035330-25036359"	2.30253113117374e-08	0.505154941819269	0.246	0.051	0.00282327157179999
"chr9-61808154-61809546"	2.41455960417991e-08	-0.320162743689871	0	0.236	0.00296063640426123
"chr5-29698291-29699086"	2.44413325590626e-08	0.444115491987953	0.41	0.157	0.00299689843306202
"chr6-52692454-52693650"	2.47565462606646e-08	0.487897708052767	0.23	0.048	0.00303554867629765
"chr5-113964874-113965470"	2.49136691000882e-08	0.527150541710499	0.131	0.011	0.00305481445037641
"chr3-122898199-122898660"	2.55485347179826e-08	0.530591768076351	0.197	0.028	0.00313265913298016
"chr5-129189548-129190561"	2.57877585841274e-08	0.51964802842827	0.164	0.018	0.00316199180655137
"chr18-6312598-6313404"	2.59136735717868e-08	0.508700901450573	0.262	0.067	0.0031774309986782
"chr3-122370303-122370680"	2.69787428625518e-08	0.503281786412167	0.115	0.005	0.00330802553483465
"chr11-78438295-78438869"	2.70279854448952e-08	0.581398272505449	0.197	0.025	0.00331406346331128
"chr1-181062133-181062453"	2.77449814062041e-08	0.527098212683766	0.131	0.01	0.00340197864010312
"chr8-95194025-95194362"	2.89457255879112e-08	0.526365383626489	0.148	0.012	0.00354920908868732
"chr4-118257953-118258317"	2.94835620426998e-08	0.530852339310208	0.148	0.01	0.00361515644342768
"chr10-99226464-99227278"	3.19086568026263e-08	0.539560556843807	0.328	0.084	0.00391251186251083
"chr13-23778438-23779461"	3.32408347867388e-08	0.516269785848991	0.18	0.025	0.00407585819821077
"chr5-99079614-99080017"	3.36542642973257e-08	0.495415826768236	0.148	0.018	0.00412655127108089
"chr2-132205490-132206798"	3.67185001602932e-08	0.486336218410622	0.393	0.125	0.00450227561565451
"chr8-64746424-64747107"	3.972628364066e-08	0.488337396755023	0.197	0.038	0.00487107799488317
"chr5-51449342-51450670"	4.13246637279112e-08	0.482512925784394	0.246	0.064	0.00506706496766156
"chr13-55390624-55392232"	4.32506061112068e-08	0.528110246493885	0.262	0.059	0.00530321631893173
