""	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"chr7-44985421-44987766"	7.35722519979813e-13	0.439800773547367	0.723	0.373	9.02113525098448e-08
"chr17-25919033-25920929"	9.04525855501972e-13	0.406595084147706	0.754	0.416	1.1090934229823e-07
"chr11-97186753-97189083"	1.35459810176156e-12	0.387985198444495	0.769	0.433	1.66095400845595e-07
"chr2-30544854-30546072"	1.53408072490759e-12	0.585543509063914	0.431	0.112	1.88102842165269e-07
"chr4-134851917-134854528"	6.26990382797174e-12	0.450915497045618	0.615	0.307	7.68790527770583e-07
"chr19-4755500-4757228"	1.48461904991969e-11	0.511278849460914	0.538	0.198	1.82038049424953e-06
"chr11-69757775-69759975"	2.33029134588335e-11	0.415987182392048	0.692	0.389	2.85731003666833e-06
"chr7-28807723-28813664"	3.31320141004635e-11	0.359892411029053	0.815	0.472	4.06251504094243e-06
"chr11-74829530-74833445"	4.65233166617931e-11	0.31746009687255	0.877	0.573	5.70450299580242e-06
"chr11-101551429-101553787"	1.49831755798363e-10	0.404044082259395	0.646	0.331	1.83717705689721e-05
"chr4-133751374-133755105"	2.30155124544373e-10	0.382375535641734	0.662	0.377	2.82207007511329e-05
"chr13-55535244-55537246"	2.44909278193806e-10	0.448137789259118	0.554	0.222	3.00297960550117e-05
"chr17-34116698-34124362"	2.47305432769774e-10	0.315998248441184	0.785	0.52	3.03236029444986e-05
"chr4-134467294-134469589"	2.49024909929345e-10	0.428955649348761	0.554	0.281	3.05344383558965e-05
"chr5-115429179-115433428"	3.60131153484421e-10	0.447639566851206	0.523	0.223	4.41578415156458e-05
"chr2-30065788-30067739"	5.19140171171131e-10	0.39486438706733	0.6	0.295	6.36548912283194e-05
"chr11-97702286-97704156"	6.28981345526521e-10	0.390350494259653	0.631	0.298	7.71231766630799e-05
"chr11-106083728-106085849"	6.62371960303334e-10	0.36393469911206	0.815	0.448	8.12174002845536e-05
"chr8-117251152-117251491"	8.24291679026259e-10	0.544531632047332	0.123	0.002	0.000101071348515484
"chr7-45365609-45368017"	1.00236716308871e-09	0.408739426080451	0.569	0.285	0.000122906252069285
"chr11-61174188-61175790"	1.15448798542295e-09	0.369773441776795	0.692	0.388	0.000141558698820621
"chr7-28435672-28437701"	1.19504502554599e-09	0.352929737841473	0.738	0.419	0.000146531640852347
"chr19-6363029-6364809"	1.3175559986775e-09	0.366565985519903	0.692	0.398	0.00016155344633384
"chr17-34603000-34607206"	1.34501139574496e-09	0.330372146838928	0.769	0.448	0.000164919917300664
"chr2-29826607-29827976"	1.55438413825152e-09	0.443384309164127	0.4	0.169	0.000190592365495849
"chr4-135875841-135877185"	1.74692806042441e-09	0.48465591093719	0.338	0.097	0.000214201331056999
"chr8-84974095-84983219"	1.93904156839468e-09	0.28021592603527	0.862	0.612	0.000237757520950282
"chr7-127024792-127028156"	2.06375958112096e-09	0.35862286762955	0.662	0.408	0.000253049944798728
"chr1-87626351-87626774"	2.15093768190436e-09	0.557743059001225	0.138	0.008	0.000263739374804384
"chr8-84988998-84991614"	2.44766574725653e-09	0.359021161375862	0.738	0.405	0.000300122983265607
"chr11-95309073-95311074"	2.45090924574347e-09	0.355164293826696	0.723	0.399	0.000300520688076081
"chr5-139483924-139485068"	2.9037420955445e-09	0.443326627274484	0.462	0.203	0.000356045240787284
"chr2-32137390-32138431"	3.00850312320871e-09	0.452131675936155	0.462	0.169	0.000368890618955359
"chr10-81260652-81261772"	3.01887534517626e-09	0.602283829406576	0.169	0.011	0.000370162419324133
"chr11-120228270-120238113"	3.04167685369138e-09	0.316571236983148	0.677	0.429	0.000372958249092222
"chr19-7216977-7218252"	3.68625756668576e-09	0.40363673608203	0.492	0.237	0.000451994157796741
"chr7-143820939-143823691"	4.18190447023585e-09	0.369294541857148	0.646	0.362	0.000512768398522439
"chr19-5798663-5804322"	4.30749755445939e-09	0.343565376642185	0.708	0.381	0.000528168120137593
"chr11-69094346-69100972"	4.34991230057264e-09	0.312578282040505	0.754	0.485	0.000533368846647014
"chr5-122820655-122821884"	4.67915989328832e-09	0.425880393187398	0.508	0.218	0.000573739869475441
"chr3-94974180-94975675"	4.68209455348441e-09	0.432047578407526	0.477	0.204	0.000574099705770044
"chr2-32450012-32452804"	5.4341644697838e-09	0.364659567639718	0.646	0.348	0.00066631551062701
"chr14-55559506-55561529"	5.45865460653872e-09	0.348573327225924	0.708	0.39	0.000669318393235351
"chr7-141264840-141266930"	5.52268852219062e-09	0.423561820869388	0.492	0.222	0.000677169975836925
"chr19-46394638-46397506"	5.6739062144646e-09	0.346965432000224	0.631	0.37	0.000695711684392792
"chr11-101424047-101425938"	5.83247548783117e-09	0.425479834362146	0.415	0.171	0.000715154814415906
"chr14-21498348-21502286"	5.93635154484236e-09	0.32726706399056	0.723	0.459	0.00072789168102239
"chr4-129460874-129462665"	6.03841046886801e-09	0.37539138836485	0.585	0.298	0.00074040573805072
"chr19-6977937-6981436"	6.34971249956614e-09	0.343572371570825	0.692	0.42	0.000778576347846802
"chr2-167348242-167350102"	6.94682411520389e-09	0.36781975087108	0.569	0.31	0.00085179178570984
"chr2-34771036-34773042"	7.19727075622623e-09	0.373864194636325	0.6	0.31	0.000882500551045435
"chr11-74836579-74839100"	8.32585239918733e-09	0.36112188066158	0.6	0.328	0.00102088271777875
"chr11-52097742-52099922"	8.3629643556782e-09	0.39167913838987	0.646	0.323	0.00102543323743584
"chr7-25266996-25272644"	8.39670514246866e-09	0.321547330599643	0.723	0.431	0.00102957039774894
"chr4-149517695-149519630"	9.4642143101582e-09	0.390598315699989	0.585	0.277	0.00116046410185436
"chr9-44879615-44883226"	9.83050031101958e-09	0.36134022533819	0.538	0.321	0.00120537662613598
"chr8-122442508-122444956"	9.83833177211229e-09	0.367298160915255	0.631	0.36	0.00120633688856932
"chr11-115640993-115641458"	9.95443755167257e-09	0.551415018271406	0.123	0.008	0.00122057331483588
"chr11-120304749-120306120"	1.03303245207589e-08	0.417455703836913	0.415	0.155	0.00126666307143738
"chr10-63022775-63025019"	1.03588259824422e-08	0.337324460654353	0.631	0.389	0.00127015780666314
"chr15-98567073-98569082"	1.11536637609927e-08	0.371129094894355	0.477	0.25	0.00136761763571788
"chr11-95384131-95385175"	1.24235588716246e-08	0.393745614230867	0.477	0.228	0.00152332709460312
